Key,time,HashRate-BTC,VelCur1yr-BTC,VtyDayRet180d-BTC,VtyDayRet30d-BTC,principal_market_price_usd-BTC,principal_market_usd-BTC,Key,time,HashRate-Doge,VtyDayRet180d-Doge,VtyDayRet30d-Doge,principal_market_price_usd-Doge,principal_market_usd-Doge,Key,time,principal_market_price_usd-RVN,principal_market_usd-RVN
1000209,2023-04-27,314795889.2,25.59461743,0.029480736,0.021966748,28426.08,coinbase-btc-usd-spot,1000209,2023-04-27,688.1954325,0.049652886,0.049413877,0.07864,coinbase-doge-usd-spot,1000209,2023-04-27,0.02380952,binance-rvn-usdt-spot
1000210,2023-04-28,355961503.5,25.38975554,0.029472539,0.020837603,29483.72,coinbase-btc-usd-spot,1000210,2023-04-28,669.2213895,0.049632512,0.049225781,0.08016,coinbase-doge-usd-spot,1000210,2023-04-28,0.024207986,binance-rvn-usdt-spot
1000211,2023-04-29,331746436.7,25.26534194,0.029470197,0.020694698,29338.63,coinbase-btc-usd-spot,1000211,2023-04-29,705.8099596,0.049276413,0.049080442,0.08038,coinbase-doge-usd-spot,1000211,2023-04-29,0.023852158,binance-rvn-usdt-spot
1000212,2023-04-30,358383012.2,25.20737106,0.029470435,0.020484283,29248.18,coinbase-btc-usd-spot,1000212,2023-04-30,702.8174904,0.048460611,0.048732773,0.08159,coinbase-doge-usd-spot,1000212,2023-04-30,0.024114219,binance-rvn-usdt-spot
1000213,2023-05-01,440714244.2,25.14774195,0.029632476,0.022030119,29241.44,coinbase-btc-usd-spot,1000213,2023-05-01,709.8404999,0.047826857,0.047534795,0.07947,coinbase-doge-usd-spot,1000213,2023-05-01,0.023791652,binance-rvn-usdt-spot
1000214,2023-05-02,312374380.5,25.03735752,0.029664228,0.022238416,28074.1,kraken-btc-usd-spot,1000214,2023-05-02,671.6375959,0.047724236,0.04707332,0.07884,coinbase-doge-usd-spot,1000214,2023-05-02,0.023113929,binance-rvn-usdt-spot
1000215,2023-05-03,341432464.8,24.94148541,0.029487143,0.022223081,28684.4,coinbase-btc-usd-spot,1000215,2023-05-03,654.2901757,0.047671957,0.030448855,0.07881,coinbase-doge-usd-spot,1000215,2023-05-03,0.023170654,binance-rvn-usdt-spot
1000216,2023-05-04,351712781.6,24.81290818,0.029491917,0.022215716,29071.82,binance.us-btc-usd-spot,1000216,2023-05-04,708.5253704,0.047676901,0.030516763,0.07963,coinbase-doge-usd-spot,1000216,2023-05-04,0.023365606,binance-rvn-usdt-spot
1000217,2023-05-05,283977798.9,24.5473861,0.029508216,0.022608678,28857.23,coinbase-btc-usd-spot,1000217,2023-05-05,713.708371,0.047337773,0.030929489,0.07842,coinbase-doge-usd-spot,1000217,2023-05-05,0.022900758,binance-rvn-usdt-spot
1000218,2023-05-06,355568839.3,24.3018634,0.029525602,0.023001318,29537.48,coinbase-btc-usd-spot,1000218,2023-05-06,676.1742368,0.047386666,0.027968206,0.0803921,kraken-doge-usd-spot,1000218,2023-05-06,0.02322436,binance-rvn-usdt-spot
1000219,2023-05-07,331705160.3,24.20554069,0.028425988,0.023007495,28902.66,coinbase-btc-usd-spot,1000219,2023-05-07,676.7038819,0.04417817,0.027298654,0.0769,coinbase-doge-usd-spot,1000219,2023-05-07,0.022218593,binance-rvn-usdt-spot
1000220,2023-05-08,326932423.8,24.06557663,0.025804219,0.024009734,28472.68,coinbase-btc-usd-spot,1000220,2023-05-08,619.8157602,0.042395752,0.029220099,0.07665,coinbase-doge-usd-spot,1000220,2023-05-08,0.022050388,binance-rvn-usdt-spot
1000221,2023-05-09,360341575.8,23.78772265,0.024600666,0.023861731,27695.06,coinbase-btc-usd-spot,1000221,2023-05-09,649.4338858,0.03983392,0.028884117,0.07248,coinbase-doge-usd-spot,1000221,2023-05-09,0.020787447,binance-rvn-usdt-spot
1000222,2023-05-10,405682570.8,23.56053366,0.024429042,0.022178465,27647.29,coinbase-btc-usd-spot,1000222,2023-05-10,698.519485,0.039590527,0.028523411,0.07317,coinbase-doge-usd-spot,1000222,2023-05-10,0.021131616,binance-rvn-usdt-spot
1000223,2023-05-11,360341575.8,23.42245906,0.024496633,0.022155274,27624.08,coinbase-btc-usd-spot,1000223,2023-05-11,659.7415698,0.03946438,0.028590257,0.07317,coinbase-doge-usd-spot,1000223,2023-05-11,0.021436708,binance-rvn-usdt-spot
1000224,2023-05-12,336477896.8,23.1174468,0.024407109,0.022126674,26986.56,coinbase-btc-usd-spot,1000224,2023-05-12,652.5245091,0.039344306,0.028654344,0.07197,coinbase-doge-usd-spot,1000224,2023-05-12,0.020668884,binance-rvn-usdt-spot
1000225,2023-05-13,346023366.4,22.90688839,0.024377613,0.02187345,26808.84,coinbase-btc-usd-spot,1000225,2023-05-13,728.5205606,0.039317341,0.026994532,0.072385452,binance-doge-usdt-spot,1000225,2023-05-13,0.020579874,binance-rvn-usdt-spot
1000226,2023-05-14,415228040.3,22.78742803,0.024364062,0.021873024,26789.48,coinbase-btc-usd-spot,1000226,2023-05-14,682.5093276,0.039311477,0.026755742,0.071705118,binance-doge-usdt-spot,1000226,2023-05-14,0.02054006,binance-rvn-usdt-spot
1000227,2023-05-15,350796102.9,22.74899446,0.024349512,0.022060043,26931.76,coinbase-btc-usd-spot,1000227,2023-05-15,689.617104,0.039298109,0.026723801,0.071993102,binance-doge-usdt-spot,1000227,2023-05-15,0.021336186,binance-rvn-usdt-spot
1000228,2023-05-16,365114312.3,22.68226212,0.024361311,0.02206584,27169.0,coinbase-btc-usd-spot,1000228,2023-05-16,683.8210925,0.039296327,0.026530917,0.071927258,binance-doge-usdt-spot,1000228,2023-05-16,0.021695206,binance-rvn-usdt-spot
1000229,2023-05-17,381818888.3,22.62590267,0.024373917,0.021795868,27037.68,coinbase-btc-usd-spot,1000229,2023-05-17,715.6961731,0.039365494,0.027229501,0.072759458,binance-doge-usdt-spot,1000229,2023-05-17,0.022162881,binance-rvn-usdt-spot
1000230,2023-05-18,345151895.6,22.57035627,0.024435839,0.021147619,27407.77,coinbase-btc-usd-spot,1000230,2023-05-18,692.0215237,0.039387336,0.026540273,0.074835238,binance-doge-usdt-spot,1000230,2023-05-18,0.022271559,binance-rvn-usdt-spot
1000231,2023-05-19,369469366.9,22.53321714,0.024332929,0.0190321,26820.49,coinbase-btc-usd-spot,1000231,2023-05-19,673.3376198,0.038799159,0.023614075,0.073439266,binance-doge-usdt-spot,1000231,2023-05-19,0.021849782,binance-rvn-usdt-spot
1000232,2023-05-20,322669912.0,22.48154438,0.024216538,0.018845017,26890.27,coinbase-btc-usd-spot,1000232,2023-05-20,711.3526581,0.038726647,0.022555218,0.073515435,binance-doge-usdt-spot,1000232,2023-05-20,0.02195461,binance-rvn-usdt-spot
1000233,2023-05-21,371932494.5,22.46834402,0.024187307,0.017903535,27113.61,coinbase-btc-usd-spot,1000233,2023-05-21,725.7592976,0.03857751,0.019718302,0.073635764,binance-doge-usdt-spot,1000233,2023-05-21,0.022087728,binance-rvn-usdt-spot
1000234,2023-05-22,354690591.1,22.45652014,0.024132569,0.017515964,26752.65,coinbase-btc-usd-spot,1000234,2023-05-22,709.8245158,0.03845414,0.019239136,0.072141636,binance-doge-usdt-spot,1000234,2023-05-22,0.021716513,binance-rvn-usdt-spot
1000235,2023-05-23,379321880.6,22.4345046,0.024145769,0.01766902,26854.73,coinbase-btc-usd-spot,1000235,2023-05-23,677.6316762,0.038453027,0.019004587,0.072924582,binance-doge-usdt-spot,1000235,2023-05-23,0.021724778,binance-rvn-usdt-spot
1000236,2023-05-24,347301205.0,22.38452027,0.024288377,0.018643392,27223.22,coinbase-btc-usd-spot,1000236,2023-05-24,684.707806,0.03784436,0.019606597,0.072884169,binance-doge-usdt-spot,1000236,2023-05-24,0.021818254,binance-rvn-usdt-spot
1000237,2023-05-25,371932494.5,22.35677358,0.0242835,0.017850054,26321.4,coinbase-btc-usd-spot,1000237,2023-05-25,682.6287513,0.037843338,0.019373825,0.070635055,binance-doge-usdt-spot,1000237,2023-05-25,0.02099853,binance-rvn-usdt-spot
1000238,2023-05-26,376858753.1,22.31963442,0.024286536,0.017941952,26479.06,coinbase-btc-usd-spot,1000238,2023-05-26,715.3327475,0.036848987,0.019243674,0.070875038,binance-doge-usdt-spot,1000238,2023-05-26,0.020848749,binance-rvn-usdt-spot
1000239,2023-05-27,357153718.7,22.26579918,0.024256008,0.016397403,26714.86,coinbase-btc-usd-spot,1000239,2023-05-27,729.57498,0.03674739,0.019487131,0.070991291,binance-doge-usdt-spot,1000239,2023-05-27,0.020756433,binance-rvn-usdt-spot
1000240,2023-05-28,394100656.4,22.25023255,0.024447347,0.018618577,26867.99,coinbase-btc-usd-spot,1000240,2023-05-28,720.8001865,0.036374149,0.019640972,0.072577569,binance-doge-usdt-spot,1000240,2023-05-28,0.021037781,binance-rvn-usdt-spot
1000241,2023-05-29,399026915.0,22.24942278,0.024280972,0.018709592,28070.04,coinbase-btc-usd-spot,1000241,2023-05-29,729.8746444,0.03614702,0.019367986,0.073536174,binance-doge-usdt-spot,1000241,2023-05-29,0.021954829,binance-rvn-usdt-spot
1000242,2023-05-30,379321880.6,22.24170234,0.024256354,0.018669232,27744.82,coinbase-btc-usd-spot,1000242,2023-05-30,666.7756596,0.035922174,0.019159068,0.07315267,binance-doge-usdt-spot,1000242,2023-05-30,0.021486659,binance-rvn-usdt-spot
1000243,2023-05-31,350148490.6,22.19596985,0.024303664,0.017245527,27700.15,coinbase-btc-usd-spot,1000243,2023-05-31,729.0150354,0.035923815,0.019112732,0.072317231,binance-doge-usdt-spot,1000243,2023-05-31,0.021462146,binance-rvn-usdt-spot
1000244,2023-06-01,336187210.7,22.15150626,0.024318084,0.016927141,27223.08,coinbase-btc-usd-spot,1000244,2023-06-01,699.461653,0.035894852,0.019103678,0.071667196,binance-doge-usdt-spot,1000244,2023-06-01,0.020684963,binance-rvn-usdt-spot
1000245,2023-06-02,417687139.5,22.12243559,0.024325834,0.017046632,26828.42,coinbase-btc-usd-spot,1000245,2023-06-02,723.2478516,0.035756052,0.019191123,0.071425,binance-doge-usdt-spot,1000245,2023-06-02,0.020428366,binance-rvn-usdt-spot
1000246,2023-06-03,331093464.7,22.08862781,0.024318726,0.017046073,27250.69,coinbase-btc-usd-spot,1000246,2023-06-03,699.4653252,0.035700791,0.01902007,0.072583219,binance-doge-usdt-spot,1000246,2023-06-03,0.021066739,binance-rvn-usdt-spot
1000247,2023-06-04,376937175.1,22.08102447,0.024317056,0.016359808,27077.6,coinbase-btc-usd-spot,1000247,2023-06-04,723.4188284,0.035693001,0.01831428,0.072722537,binance-doge-usdt-spot,1000247,2023-06-04,0.020706624,binance-rvn-usdt-spot
1000248,2023-06-05,351468445.1,22.09047771,0.024626245,0.018341051,27121.57,coinbase-btc-usd-spot,1000248,2023-06-05,683.6037004,0.036104038,0.022583453,0.072501744,binance-doge-usdt-spot,1000248,2023-06-05,0.020846044,binance-rvn-usdt-spot
1000249,2023-06-06,384577792.3,22.08593726,0.024879601,0.021146999,25740.44,coinbase-btc-usd-spot,1000249,2023-06-06,710.8890211,0.036284035,0.025098721,0.066412616,binance-doge-usdt-spot,1000249,2023-06-06,0.019083625,binance-rvn-usdt-spot
1000250,2023-06-07,343827827.9,22.05671425,0.025010484,0.020932718,27244.15,coinbase-btc-usd-spot,1000250,2023-06-07,674.9510323,0.036407193,0.024098912,0.070268968,binance-doge-usdt-spot,1000250,2023-06-07,0.019645499,binance-rvn-usdt-spot
1000251,2023-06-08,392218409.4,22.03902189,0.025011649,0.020989354,26346.41,coinbase-btc-usd-spot,1000251,2023-06-08,705.7402694,0.036418404,0.024125002,0.067287401,binance-doge-usdt-spot,1000251,2023-06-08,0.018302013,binance-rvn-usdt-spot
1000252,2023-06-09,430421502.7,22.02238766,0.025011821,0.020987613,26508.32,coinbase-btc-usd-spot,1000252,2023-06-09,715.6258507,0.036356145,0.024532082,0.067972233,binance-doge-usdt-spot,1000252,2023-06-09,0.018793382,binance-rvn-usdt-spot
1000253,2023-06-10,392218409.4,21.98038269,0.025083297,0.020953328,26482.81,coinbase-btc-usd-spot,1000253,2023-06-10,737.7180426,0.037285114,0.032073509,0.069468611,binance-doge-usdt-spot,1000253,2023-06-10,0.018919622,binance-rvn-usdt-spot
1000254,2023-06-11,415140264.6,21.9754693,0.024976363,0.020923878,25854.75,coinbase-btc-usd-spot,1000254,2023-06-11,694.4130473,0.037276016,0.032010564,0.061777788,binance-doge-usdt-spot,1000254,2023-06-11,0.017098032,binance-rvn-usdt-spot
1000255,2023-06-12,399859030.3,21.96108712,0.024976849,0.020913794,25937.02,coinbase-btc-usd-spot,1000255,2023-06-12,640.9153023,0.03722314,0.032020509,0.061532759,binance-doge-usdt-spot,1000255,2023-06-12,0.0167567,binance-rvn-usdt-spot
1000256,2023-06-13,374390300.3,21.73306655,0.024886014,0.020899946,25904.94,coinbase-btc-usd-spot,1000256,2023-06-13,687.8257383,0.037085067,0.032022898,0.061431229,binance-doge-usdt-spot,1000256,2023-06-13,0.016450658,binance-rvn-usdt-spot
1000257,2023-06-14,312665624.1,21.31854808,0.024773114,0.021421406,25930.23,coinbase-btc-usd-spot,1000257,2023-06-14,716.7451598,0.036162068,0.03212189,0.061737033,binance-doge-usdt-spot,1000257,2023-06-14,0.01642655,binance-rvn-usdt-spot
1000258,2023-06-15,385148461.0,20.88166624,0.024794834,0.021735191,25124.7,coinbase-btc-usd-spot,1000258,2023-06-15,675.7240257,0.0360037,0.03232197,0.060369735,binance-doge-usdt-spot,1000258,2023-06-15,0.017417039,binance-rvn-usdt-spot
1000259,2023-06-16,398160232.5,20.50709421,0.024878424,0.022320468,25569.99,coinbase-btc-usd-spot,1000259,2023-06-16,724.7395199,0.036014157,0.031753657,0.06146847,binance-doge-usdt-spot,1000259,2023-06-16,0.01712286,binance-rvn-usdt-spot
1000260,2023-06-17,364329623.6,20.18759555,0.024816912,0.022065926,26329.6,coinbase-btc-usd-spot,1000260,2023-06-17,709.7492069,0.035229023,0.031699286,0.062146467,binance-doge-usdt-spot,1000260,2023-06-17,0.017068044,binance-rvn-usdt-spot
1000261,2023-06-18,392955523.1,19.87987388,0.024748486,0.022085722,26506.56,coinbase-btc-usd-spot,1000261,2023-06-18,736.0049733,0.035030524,0.031692116,0.062170766,binance-doge-usdt-spot,1000261,2023-06-18,0.017231897,binance-rvn-usdt-spot
1000262,2023-06-19,369534333.0,19.73685736,0.024760627,0.022243062,26336.46,coinbase-btc-usd-spot,1000262,2023-06-19,725.1360378,0.035005771,0.031718509,0.062102606,binance-doge-usdt-spot,1000262,2023-06-19,0.016875105,binance-rvn-usdt-spot
1000263,2023-06-20,353920205.0,19.58989544,0.025071903,0.024341294,26837.78,coinbase-btc-usd-spot,1000263,2023-06-20,711.4313525,0.034831446,0.031733358,0.062428767,binance-doge-usdt-spot,1000263,2023-06-20,0.017183984,binance-rvn-usdt-spot
1000264,2023-06-21,314884890.6,19.46811697,0.025446034,0.02666531,28320.43,coinbase-btc-usd-spot,1000264,2023-06-21,741.5077064,0.034988184,0.032807565,0.063143257,binance-doge-usdt-spot,1000264,2023-06-21,0.017613874,binance-rvn-usdt-spot
1000265,2023-06-22,356522561.5,19.39335229,0.025453265,0.026644488,29998.01,coinbase-btc-usd-spot,1000265,2023-06-22,763.8009228,0.034983189,0.032808382,0.065611312,binance-doge-usdt-spot,1000265,2023-06-22,0.018460369,binance-rvn-usdt-spot
1000266,2023-06-23,325294309.2,19.3196358,0.025492652,0.025964003,29886.31,coinbase-btc-usd-spot,1000266,2023-06-23,765.4570235,0.03505287,0.033220196,0.065562622,binance-doge-usdt-spot,1000266,2023-06-23,0.018190546,binance-rvn-usdt-spot
1000267,2023-06-24,379943751.7,19.20351825,0.025496908,0.026004371,30707.61,coinbase-btc-usd-spot,1000267,2023-06-24,722.8715806,0.035084307,0.033408599,0.06827162,binance-doge-usdt-spot,1000267,2023-06-24,0.01901178,binance-rvn-usdt-spot
1000268,2023-06-25,398160232.5,19.16749459,0.025479053,0.026026929,30547.19,coinbase-btc-usd-spot,1000268,2023-06-25,764.8299445,0.035039163,0.033404379,0.06673,coinbase-doge-usd-spot,1000268,2023-06-25,0.019551333,binance-rvn-usdt-spot
1000269,2023-06-26,379943751.7,19.15163767,0.025471807,0.026108589,30480.24,coinbase-btc-usd-spot,1000269,2023-06-26,764.0262177,0.034947608,0.033388451,0.066743352,binance-doge-usdt-spot,1000269,2023-06-26,0.020087028,binance-rvn-usdt-spot
1000270,2023-06-27,364329623.6,19.06538528,0.025482454,0.024997849,30272.18,coinbase-btc-usd-spot,1000270,2023-06-27,739.7448444,0.034953606,0.033405457,0.064752948,binance-doge-usdt-spot,1000270,2023-06-27,0.01920384,binance-rvn-usdt-spot
1000271,2023-06-28,280122385.0,18.97106437,0.025531497,0.025162081,30697.4,coinbase-btc-usd-spot,1000271,2023-06-28,739.9159859,0.034998851,0.034224302,0.06559,coinbase-doge-usd-spot,1000271,2023-06-28,0.019230962,binance-rvn-usdt-spot
1000272,2023-06-29,367574940.7,18.85646716,0.025533033,0.025199888,30074.94,coinbase-btc-usd-spot,1000272,2023-06-29,761.1249649,0.034951556,0.034365301,0.062563743,binance-doge-usdt-spot,1000272,2023-06-29,0.018138186,binance-rvn-usdt-spot
1000273,2023-06-30,397786578.4,18.70556693,0.025533498,0.024887167,30446.47,coinbase-btc-usd-spot,1000273,2023-06-30,742.9234315,0.035125253,0.035561093,0.063410487,binance-doge-usdt-spot,1000273,2023-06-30,0.018437418,binance-rvn-usdt-spot
1000274,2023-07-01,334845664.4,18.5269626,0.025533238,0.024647085,30467.19,coinbase-btc-usd-spot,1000274,2023-07-01,770.8256045,0.035164428,0.036045391,0.066446043,binance-doge-usdt-spot,1000274,2023-07-01,0.020025794,binance-rvn-usdt-spot
1000275,2023-07-02,430515854.7,18.4194738,0.025531994,0.024559323,30587.21,coinbase-btc-usd-spot,1000275,2023-07-02,734.9064406,0.035150242,0.03592527,0.068503149,binance-doge-usdt-spot,1000275,2023-07-02,0.020497745,binance-rvn-usdt-spot
1000276,2023-07-03,344916211.5,18.32360896,0.025548121,0.024602372,30613.51,coinbase-btc-usd-spot,1000276,2023-07-03,760.0879553,0.035054303,0.035937796,0.068003879,binance-doge-usdt-spot,1000276,2023-07-03,0.020298173,binance-rvn-usdt-spot
1000277,2023-07-04,354986758.6,18.19937208,0.025567708,0.024763311,31161.8,coinbase-btc-usd-spot,1000277,2023-07-04,774.7723945,0.035037125,0.036023403,0.068454107,binance-doge-usdt-spot,1000277,2023-07-04,0.021271276,binance-rvn-usdt-spot
1000278,2023-07-05,392751304.9,18.08401515,0.025584365,0.022575964,30771.25,coinbase-btc-usd-spot,1000278,2023-07-05,711.4430392,0.035090408,0.032794744,0.068891043,binance-doge-usdt-spot,1000278,2023-07-05,0.020957275,binance-rvn-usdt-spot
1000279,2023-07-06,349951485.1,17.99139547,0.025627692,0.021005559,30499.27,coinbase-btc-usd-spot,1000279,2023-07-06,726.9384624,0.035152146,0.031477284,0.06701,binance-doge-usdt-spot,1000279,2023-07-06,0.02015,binance-rvn-usdt-spot
1000280,2023-07-07,440586401.9,17.92287012,0.025633961,0.019925396,29899.38,coinbase-btc-usd-spot,1000280,2023-07-07,721.5438835,0.035128874,0.030417704,0.064872595,binance-doge-usdt-spot,1000280,2023-07-07,0.019540782,binance-rvn-usdt-spot
1000281,2023-07-08,448139310.4,17.79099279,0.02563533,0.019959913,30352.08,coinbase-btc-usd-spot,1000281,2023-07-08,747.9471691,0.03505732,0.030366603,0.065409156,binance-doge-usdt-spot,1000281,2023-07-08,0.019872782,binance-rvn-usdt-spot
1000282,2023-07-09,425480581.2,17.72196634,0.025625553,0.019976808,30291.69,coinbase-btc-usd-spot,1000282,2023-07-09,767.9473737,0.03500641,0.030057971,0.065743146,binance-doge-usdt-spot,1000282,2023-07-09,0.019662163,binance-rvn-usdt-spot
1000283,2023-07-10,387716031.3,17.68657144,0.025585697,0.019291017,30168.38,coinbase-btc-usd-spot,1000283,2023-07-10,736.0482325,0.035003909,0.021087246,0.06536915,binance-doge-usdt-spot,1000283,2023-07-10,0.018782817,binance-rvn-usdt-spot
1000284,2023-07-11,339880937.9,17.49586044,0.02527178,0.019281042,30419.89,coinbase-btc-usd-spot,1000284,2023-07-11,760.5015789,0.034929972,0.0210324,0.065240437,binance-doge-usdt-spot,1000284,2023-07-11,0.019013042,binance-rvn-usdt-spot
1000285,2023-07-12,383801277.4,17.31698997,0.025015642,0.019405332,30626.55,coinbase-btc-usd-spot,1000285,2023-07-12,738.2437353,0.034717765,0.021081667,0.065283917,binance-doge-usdt-spot,1000285,2023-07-12,0.019170959,binance-rvn-usdt-spot
1000286,2023-07-13,321592672.2,17.11904933,0.024805825,0.020051198,30381.96,coinbase-btc-usd-spot,1000286,2023-07-13,795.9977969,0.035156303,0.025591679,0.065028049,binance-doge-usdt-spot,1000286,2023-07-13,0.019219616,binance-rvn-usdt-spot
1000287,2023-07-14,369831573.3,17.01632889,0.024964502,0.020437896,31471.83,coinbase-btc-usd-spot,1000287,2023-07-14,738.190358,0.035200847,0.025874018,0.07041886,binance-doge-usdt-spot,1000287,2023-07-14,0.020728495,binance-rvn-usdt-spot
1000288,2023-07-15,369831573.3,16.87581991,0.024947967,0.020348239,30330.52,coinbase-btc-usd-spot,1000288,2023-07-15,769.71357,0.035339887,0.027079207,0.0685263,binance-doge-usdt-spot,1000288,2023-07-15,0.019870526,binance-rvn-usdt-spot
1000289,2023-07-16,415390537.0,16.78917637,0.024948732,0.019863842,30301.65,coinbase-btc-usd-spot,1000289,2023-07-16,788.8012686,0.035421151,0.02796011,0.071990152,binance-doge-usdt-spot,1000289,2023-07-16,0.0200056,binance-rvn-usdt-spot
1000290,2023-07-17,364471694.9,16.74959083,0.024885384,0.01991358,30247.64,coinbase-btc-usd-spot,1000290,2023-07-17,775.2448744,0.035343906,0.027957481,0.069554065,binance-doge-usdt-spot,1000290,2023-07-17,0.019329467,binance-rvn-usdt-spot
1000291,2023-07-18,434150109.2,16.64351267,0.024875935,0.020003559,30143.08,coinbase-btc-usd-spot,1000291,2023-07-18,730.9984611,0.03535397,0.028268762,0.069817207,binance-doge-usdt-spot,1000291,2023-07-18,0.01975921,binance-rvn-usdt-spot
1000292,2023-07-19,396630964.9,16.5393983,0.024304057,0.019879517,29861.93,coinbase-btc-usd-spot,1000292,2023-07-19,757.8385997,0.035125499,0.028498679,0.06866,binance-doge-usdt-spot,1000292,2023-07-19,0.019210192,binance-rvn-usdt-spot
